objectid,objectid_1,loc_time,loc_year,loc_qtr,loc_no,loc_nm,sample_day,temp,ph,do_,salinity,cod,coliform_cnt,t_n,t_p,cn,cu,pb,cd,zn,cr,as_,ni,hg,phenol,no3_n,no2_n,nh3_n,din,dip,chl_a,low_do,transparency,toc,din_wqi,dip_wqi,chl_a_wqi,low_do_wqi,transparency_wqi,wqi_score,wqi_grade,gubun,timeseries,x,y
616,616,2014년 1분기,2014,1,4,오이도 북방,2014-03-12,5.3,7.8,13.2,28.7,2.8,350,2.239,0.098,0.001,0.008,0,0,0.006,0,0,0.005,0,0,0.4895,0.064,1.171,1.7245,0.056,16.68,121.2,1.2,2.688,5,5,5,1,1,48,Ⅳ,인천해역,201403,172412.9213,528703.3205
617,617,2014년 1분기,2014,1,5,세어도 우측,2014-03-11,5.4,7.8,12.2,27.6,1.4,8,1.29,0.06,0,0.001,0,0,0.006,0,0,0.001,0.0003,0,0.711,0.074,0.222,1.007,0.046,3.19,111.1,0.8,1.866,5,5,4,1,3,51,Ⅳ,인천해역,201403,162943.9033,552109.3209
618,618,2014년 1분기,2014,1,6,영종도 동남방,2014-03-12,4.6,7.9,13.4,30.9,1.8,49,0.676,0.05,0,0.003,0,0,0.006,0,0,0.003,0.0001,0,0.3047,0.021,0.196,0.5217,0.028,14.5,122.9,1.5,1.749,3,1,5,1,1,36,Ⅲ,인천해역,201403,161378.6589,532076.6217
619,619,2014년 1분기,2014,1,7,무의도 남방,2014-03-11,4.6,8,12.2,31.6,0.7,790,0.447,0.043,0,0,0,0,0.005,0,0.001,0,0.0001,0,0.2535,0.009,0.03,0.2925,0.031,2.04,111,1.7,1.448,1,2,1,1,1,22,Ⅰ,인천해역,201403,146295.9739,524020.6439
620,620,2014년 1분기,2014,1,8,큰가리섬 서북방향,2014-03-12,4.7,7.9,13.3,30.7,1.5,110,0.839,0.051,0,0,0,0,0.003,0,0,0.002,0,0,0.3103,0.023,0.244,0.5773,0.029,12.31,123.8,1.6,1.744,4,1,5,1,1,38,Ⅲ,인천해역,201403,164303.7937,525774.3435
621,621,2014년 1분기,2014,1,9,대부도 북단,2014-03-12,4.5,7.8,13.2,30.1,1,350,0.483,0.049,0,0.004,0,0,0.006,0,0,0.001,0,0,0.2835,0.017,0.085,0.3855,0.035,6.53,122.7,1.6,1.598,1,3,5,1,1,36,Ⅲ,인천해역,201403,159865.1313,524252.9533
622,622,2014년 1분기,2014,1,10,영흥도 북단,2014-03-12,4.5,7.7,13.1,30.9,0.9,1300,0.492,0.044,0,0.003,0,0,0.005,0,0,0.001,0,0,0.2816,0.015,0.052,0.3486,0.031,4.35,120.3,1.6,1.55,1,2,5,1,1,34,Ⅲ,인천해역,201403,155689.0467,526123.8003
623,623,2014년 1분기,2014,1,11,덕적도 북방(1),2014-03-11,4.4,7.9,11.8,32,0.3,13,0.383,0.04,0,0,0,0,0.006,0,0,0.001,0.0001,0,0.24,0.009,0.017,0.266,0.031,2.03,111.3,1.4,1.512,1,2,1,1,1,22,Ⅰ,인천해역,201403,125192.1991,529578.1399
624,624,2014년 1분기,2014,1,12,인천공항 하단,2014-03-12,5.2,7.9,12.9,31.3,1,79,0.532,0.044,0,0.01,0,0,0.006,0,0,0.001,0.0001,0,0.2893,0.014,0.073,0.3763,0.033,3.32,122.9,1.6,1.495,1,3,5,1,1,36,Ⅲ,인천해역,201403,153523.2117,535076.3497
625,625,2014년 1분기,2014,1,13,덕적도 북방(2),2014-03-11,4.1,8,12.3,31.9,0.7,2,0.368,0.038,0,0.01,0,0,0.004,0,0,0.001,0,0,0.2449,0.009,0.023,0.2769,0.032,3.2,111.4,1.8,1.627,1,2,4,1,1,31,Ⅱ,인천해역,201403,125056.9261,541912.4225
626,626,2014년 1분기,2014,1,14,용유도 서방,2014-03-11,4.1,7.9,12.5,31.7,1.4,5,0.428,0.042,0,0,0,0,0.007,0,0,0.001,0,0,0.2883,0.013,0.048,0.3493,0.034,5.37,114,1.4,1.618,1,3,5,1,1,36,Ⅲ,인천해역,201403,139282.7733,538250.9339
627,627,2014년 1분기,2014,1,15,장봉도 서방,2014-02-13,1.7,7.8,10.8,31,2.2,13,0.693,0.046,0,0.004,0,0,0.004,0,0,0,0.0001,0,0.3997,0.029,0.122,0.5507,0.041,3.19,90.5,0.8,2.686,4,4,4,1,3,47,Ⅳ,강화해역,201403,125414.7601,554396.6735
628,628,2014년 1분기,2014,1,16,석모도 서남방,2014-02-13,1.7,7.8,10.2,29.6,2.4,8,0.826,0.051,0,0.002,0,0,0.008,0,0,0.001,0,0,0.5232,0.04,0.185,0.7482,0.044,0.88,83.2,0.2,4.471,5,4,1,2,5,56,Ⅳ,강화해역,201403,137125.0439,561699.5185
629,629,2014년 1분기,2014,1,17,만석부두 부근,2014-03-11,6,7.5,11.2,26.2,4.8,35000,7.261,0.338,0,0.015,0.002,0,0.014,0,0,0.009,0,0,0.7648,0.059,3.967,4.7908,0.146,3.19,101.1,0.8,4.609,5,5,4,1,3,51,Ⅳ,인천해역,201403,167084.0735,544075.9303
630,630,2014년 1분기,2014,1,18,영흥도 남방,2014-03-11,5,8,11.8,32,3,790,0.471,0.042,0.001,0,0,0,0.003,0,0,0.001,0,0,0.2585,0.01,0.123,0.3915,0.033,3.19,111.8,1.3,1.553,1,3,4,1,1,33,Ⅱ,인천해역,201403,150438.9767,512526.3673
631,631,2014년 1분기,2014,1,19,선수 앞바다,2014-02-13,2.4,7.4,9.1,29.6,2.7,110,0.937,0.069,0.001,0.008,0,0,0.003,0,0,0.001,0.0001,0,0.5883,0.06,0.245,0.8933,0.068,2.16,86.7,0.3,4.874,5,5,1,2,5,58,Ⅳ,강화해역,201403,145326.6913,560099.6603
632,632,2014년 1분기,2014,1,20,교동 아래,2014-02-13,1.8,7.7,10.4,23.6,3.2,490,1.77,0.057,0,0.004,0,0,0.004,0,0,0.001,0.0001,0,1.1085,0.1067,0.477,1.6922,0.054,3.34,84.1,0.2,5.111,5,5,5,2,5,70,Ⅴ,강화해역,201403,137584.8299,573875.1441
633,633,2014년 1분기,2014,1,21,서도 주문도 아래,2014-02-13,1.7,7.8,10.8,30.6,2.6,17,0.714,0.041,0,0.008,0,0,0.003,0,0,0.001,0,0,0.4685,0.043,0.156,0.6675,0.039,3.18,85.6,0.3,2.962,5,4,4,2,5,65,Ⅴ,강화해역,201403,132714.7071,561980.8649
634,634,2014년 1분기,2014,1,22,창후리 앞바다,2014-02-13,1.2,7.7,10.6,23.4,2.6,49,1.8,0.058,0.001,0.001,0,0,0.004,0,0.001,0.001,0,0,1.1768,0.133,0.505,1.8148,0.056,1.89,85.5,0.2,6.882,5,5,1,2,5,58,Ⅳ,강화해역,201403,142394.0567,572020.9837
635,635,2014년 1분기,2014,1,23,외포리 앞바다,2014-02-13,1.4,7.5,10.1,23.8,2.6,460,1.724,0.056,0.001,0.002,0,0,0.003,0.001,0,0.002,0,0,1.1171,0.112,0.576,1.8051,0.052,2.03,82.5,0.2,5.373,5,5,1,2,5,58,Ⅳ,강화해역,201403,145606.3345,565339.3221
636,636,2014년 1분기,2014,1,24,초지리 앞바다,2014-03-11,5.2,7.8,12.3,25,1.9,23,1.671,0.065,0,0.008,0,0,0.004,0,0,0.001,0,0,1.1024,0.135,0.32,1.5574,0.06,4.35,109.8,0.4,2.263,5,5,5,1,5,60,Ⅴ,강화해역,201403,159773.9617,556317.1133
637,637,2014년 1분기,2014,1,25,운염도 북동방,2014-03-11,5.6,7.8,12.2,27.9,1.1,130,1.221,0.057,0,0.004,0,0,0.005,0,0,0.001,0.0002,0,0.7004,0.075,0.306,1.0814,0.046,3.19,110.3,0.8,1.88,5,5,4,1,3,51,Ⅳ,인천해역,201403,163991.5287,550347.3535
638,638,2014년 1분기,2014,1,26,LNG기지 북방,2014-03-12,4.8,7.9,13.1,30.6,1.8,130,0.943,0.056,0,0,0,0,0.001,0,0,0.002,0,0,0.3285,0.029,0.394,0.7515,0.034,12.31,124,1.5,1.849,5,3,5,1,1,44,Ⅲ,인천해역,201403,163827.1581,529414.2955
639,639,2014년 1분기,2014,1,27,장봉도 서남방,2014-02-13,2.1,7.8,10.2,30.1,2.3,5,0.791,0.068,0.001,0,0,0,0.003,0,0.001,0.001,0.0002,0,0.4922,0.036,0.169,0.6972,0.062,4.5,90.1,0.6,2.721,5,5,5,1,4,57,Ⅳ,강화해역,201403,136305.9251,553997.5815
640,640,2014년 1분기,2014,1,28,덕적도 서방,2014-03-11,4.5,7.9,12.4,31.6,0.7,2400,0.378,0.041,0,0.004,0,0,0.004,0,0,0.001,0,0,0.2387,0.01,0.041,0.2897,0.032,3.19,111.1,1.3,1.675,1,2,4,1,1,31,Ⅱ,인천해역,201403,116582.3923,517603.9209
641,641,2014년 1분기,2014,1,29,대이작도 서북방,2014-03-11,4.5,7.9,12.3,31.9,0.6,33,0.366,0.04,0,0.01,0,0,0.007,0,0,0.001,0,0,0.2349,0.012,0.027,0.2739,0.036,3.19,112,1.9,1.689,1,3,4,1,1,33,Ⅱ,인천해역,201403,125886.7203,519058.2249
642,642,2014년 1분기,2014,1,30,선갑도 북방,2014-03-11,4.5,7.9,11.7,32.2,0.9,5400,0.349,0.034,0,0.006,0,0,0.004,0,0,0.001,0.0001,0,0.2339,0.01,0.024,0.2679,0.031,3.05,111.4,2,1.532,1,2,4,1,1,31,Ⅱ,인천해역,201403,123090.5883,506997.3307
643,643,2014년 1분기,2014,1,31,석모도 서방,2014-03-11,1.7,7.8,9.4,27.7,3.1,170,1.175,0.053,0.001,0.003,0,0,0.003,0,0,0.001,0.0001,0,0.7765,0.08,0.333,1.1895,0.05,6.53,80.4,0.2,4.897,5,5,5,3,5,80,Ⅴ,강화해역,201403,134720.0093,567576.4563
644,644,2014년 1분기,2014,1,32,장봉도 남동방,2014-03-11,4.5,7.9,12.3,31,1.1,2,0.558,0.042,0,0.005,0,0,0.006,0,0,0.001,0.0002,0,0.3566,0.023,0.08,0.4596,0.036,4.35,111.9,0.8,1.794,2,3,5,1,3,44,Ⅲ,인천해역,201403,147192.8489,545103.3001
645,645,2014년 1분기,2014,1,33,덕적도 서북방,2014-03-11,4.3,7.9,12.1,31.8,1.1,7900,0.417,0.04,0,0,0,0,0.008,0,0,0.001,0.0002,0,0.2361,0.013,0.022,0.2711,0.032,3.19,112.4,1.8,1.663,1,2,4,1,1,31,Ⅱ,인천해역,201403,111999.9565,510713.2939
646,646,2014년 1분기,2014,1,2,만석동 영종도 중간,2014-03-11,5.8,7.6,11.4,29.5,1.6,8,1.084,0.072,0,0.006,0,0,0.005,0,0,0.002,0.0001,0,0.5082,0.043,0.219,0.7702,0.045,4.21,109.7,0.8,2.157,5,5,5,1,3,54,Ⅳ,인천해역,201403,164602.3001,543901.1315
647,647,2013년 4분기,2013,4,13,덕적도 북방(2),2014-10-31,16.4,7.6,8,30.5,1.2,1.8,0.375,0.032,0.002,0.002,0,0,0.013,0,0,0,0,0.001,0,0,0,0.193,0.02,4.36,116.8,1.8,1.76,1,1,5,1,1,32,Ⅱ,인천해역,201312,125056.9261,541912.4225
648,648,2013년 4분기,2013,4,12,인천공항 하단,2014-10-31,16.5,7.8,7.7,30.4,1.3,79,0.471,0.04,0.002,0.003,0.001,0,0.048,0,0,0,0.0001,0,0,0,0,0.242,0.023,11.02,91.9,1.7,1.73,1,1,5,1,1,32,Ⅱ,인천해역,201312,153523.2117,535076.3497
649,649,2013년 4분기,2013,4,15,장봉도 서방,2014-11-12,12.7,8,7.6,29.9,1.3,240,0.6,0.057,0.001,0.004,0.001,0,0.053,0,0,0,0.0002,0,0,0,0,0.319,0.023,5.51,84,0.9,1.67,1,1,5,2,3,48,Ⅳ,강화해역,201312,125414.7601,554396.6735
650,650,2013년 4분기,2013,4,16,석모도 서남방,2014-11-12,12.8,7.9,8.1,27.9,2.3,540,0.786,0.06,0.002,0.004,0.001,0,0.033,0,0,0,0,0,0,0,0,0.552,0.03,4.36,88.3,0.4,1.63,4,1,5,2,5,60,Ⅴ,강화해역,201312,137125.0439,561699.5185
651,651,2013년 4분기,2013,4,17,만석부두 부근,2014-10-31,17.9,7.5,6.6,27.3,2.6,920,2.82,0.166,0.002,0.005,0.001,0,0.043,0,0,0,0.0004,0,0,0,0,2.049,0.113,4.35,81.4,1.5,1.92,5,5,5,2,1,58,Ⅳ,인천해역,201312,167084.0735,544075.9303
652,652,2013년 4분기,2013,4,18,영흥도 남방,2014-10-30,16.9,7.8,8.1,30.3,1.5,170,0.433,0.036,0.002,0.003,0.001,0,0.035,0,0,0,0.0003,0,0,0,0,0.204,0.019,4.35,93.9,1.6,1.71,1,1,5,1,1,32,Ⅱ,인천해역,201312,150438.9767,512526.3673
653,653,2013년 4분기,2013,4,19,선수 앞바다,2014-11-12,13.1,7.6,8.1,26.1,1.8,140,1.043,0.068,0.001,0.003,0.001,0,0.027,0,0,0,0.0001,0,0,0,0,0.746,0.04,4.35,93.6,0.6,1.58,5,4,5,1,4,55,Ⅳ,강화해역,201312,145326.6913,560099.6603
654,654,2013년 4분기,2013,4,20,교동 아래,2014-11-12,12.5,7.9,7.7,24.9,4,920,1.13,0.072,0.001,0.005,0.001,0,0.029,0,0,0,0,0,0,0,0,0.881,0.044,6.54,80,0.3,1.54,5,4,5,3,5,78,Ⅴ,강화해역,201312,137584.8299,573875.1441
655,655,2013년 4분기,2013,4,21,서도 주문도 아래,2014-11-12,12.2,8,7.5,28.6,2.7,95,0.664,0.056,0.001,0.003,0.001,0,0.039,0,0,0,0,0,0,0,0,0.476,0.035,5.51,89.5,0.4,1.64,3,3,5,2,5,62,Ⅴ,강화해역,201312,132714.7071,561980.8649
656,656,2013년 4분기,2013,4,22,창후리 앞바다,2014-11-12,12,7.9,7.8,22,4.6,220,1.452,0.071,0.001,0.003,0.001,0,0.036,0,0,0,0.0001,0,0,0,0,1.172,0.048,5.37,80.7,0.3,1.44,5,5,5,3,5,80,Ⅴ,강화해역,201312,142394.0567,572020.9837
657,657,2013년 4분기,2013,4,23,외포리 앞바다,2014-11-12,13.1,7.8,7.5,25.6,4.3,220,1.053,0.072,0.001,0.003,0.001,0,0.054,0,0,0,0.0002,0,0,0,0,0.826,0.039,7.7,77.5,0.3,1.57,5,4,5,3,5,78,Ⅴ,강화해역,201312,145606.3345,565339.3221
658,658,2013년 4분기,2013,4,24,초지리 앞바다,2014-10-31,16,7.8,7.7,21.4,1.3,930,1.725,0.094,0.001,0.003,0.001,0,0.023,0,0,0,0.0001,0,0,0,0,1.4,0.051,3.34,86.7,0.5,1.41,5,5,5,2,5,70,Ⅴ,강화해역,201312,159773.9617,556317.1133
659,659,2013년 4분기,2013,4,25,운염도 북동방,2014-10-31,17.4,7.8,7.4,28,1.8,170,0.931,0.068,0.001,0.002,0.001,0,0.005,0,0,0,0.0001,0,0,0,0,0.684,0.043,4.35,84.4,1,1.64,5,4,5,2,1,56,Ⅳ,인천해역,201312,163991.5287,550347.3535
660,660,2013년 4분기,2013,4,26,LNG기지 북방,2014-10-30,16.6,7.6,8.8,29.8,1.3,4.5,0.54,0.051,0.001,0.004,0.001,0,0.004,0,0,0,0.0004,0,0,0,0,0.312,0.029,10.01,105.1,2,1.75,1,1,5,1,1,32,Ⅱ,인천해역,201312,163827.1581,529414.2955
661,661,2013년 4분기,2013,4,27,장봉도 서남방,2014-11-12,13.3,7.9,7.7,28.6,1.7,2400,0.663,0.055,0.001,0.005,0.001,0,0.025,0,0,0,0,0,0,0,0,0.485,0.034,4.35,92.1,0.8,1.63,3,3,5,1,3,46,Ⅲ,강화해역,201312,136305.9251,553997.5815
662,662,2013년 4분기,2013,4,28,덕적도 서방,2014-10-31,17.1,8,8,30.7,0.5,1.8,0.338,0.029,0.001,0.002,0.001,0,0.014,0,0,0,0.0001,0,0,0,0,0.163,0.016,3.2,98.5,2.2,1.68,1,1,4,1,1,29,Ⅱ,인천해역,201312,116582.3923,517603.9209
663,663,2013년 4분기,2013,4,29,대이작도 서북방,2014-10-31,17.2,7.9,8,31.1,0.6,1.8,0.333,0.028,0.001,0.002,0,0,0.019,0,0,0,0.0003,0,0,0,0,0.151,0.021,2.18,96.2,2.8,1.7,1,1,1,1,1,20,Ⅰ,인천해역,201312,125886.7203,519058.2249
664,664,2013년 4분기,2013,4,30,선갑도 북방,2014-10-31,17.2,7.6,10,30.6,0.9,33,0.322,0.029,0.001,0.007,0.001,0,0.064,0,0,0,0,0,0,0,0,0.161,0.017,3.19,122.8,2.4,1.7,1,1,4,1,1,29,Ⅱ,인천해역,201312,123090.5883,506997.3307
665,665,2013년 4분기,2013,4,31,석모도 서방,2014-11-12,12.5,7.9,7.9,26.9,2.6,79,0.934,0.065,0.001,0.003,0.001,0,0.029,0,0,0,0,0,0,0,0,0.648,0.04,5.37,87.5,0.4,1.56,5,4,5,2,5,68,Ⅴ,강화해역,201312,134720.0093,567576.4563
666,666,2013년 4분기,2013,4,32,장봉도 남동방,2014-10-31,15.8,7.7,7.9,29.6,1.8,70,0.557,0.043,0.001,0.004,0,0,0.017,0,0,0,0,0,0,0,0,0.351,0.029,4.35,92.1,1.7,1.66,1,1,5,1,1,32,Ⅱ,인천해역,201312,147192.8489,545103.3001
667,667,2013년 4분기,2013,4,33,덕적도 서북방,2014-10-31,17,8,8.5,30.8,0.8,4.5,0.352,0.03,0.001,0.004,0.001,0,0.047,0,0,0,0,0,0,0,0,0.159,0.022,3.19,101.8,2.2,1.66,1,1,4,1,1,29,Ⅱ,인천해역,201312,111999.9565,510713.2939
668,668,2013년 4분기,2013,4,1,인천항 도크내,2014-10-31,16.9,7.7,7.5,29.2,1.7,350,0.749,0.061,0.002,0.003,0.001,0,0.042,0,0,0,0.0002,0,0,0,0,0.48,0.032,6.54,89.6,0.8,1.87,3,2,5,2,3,54,Ⅳ,인천해역,201312,165595.9593,540628.9499
669,669,2013년 4분기,2013,4,2,만석동 영종도 중간,2014-10-31,16.9,7.7,7.4,29.6,1.6,220,0.698,0.057,0.001,0.004,0.001,0,0.006,0,0,0,0,0,0,0,0,0.445,0.034,7.69,92.1,1,1.72,2,3,5,1,1,38,Ⅲ,인천해역,201312,164602.3001,543901.1315
670,670,2013년 4분기,2013,4,3,인천남항 전면,2014-10-31,16.6,7.6,7.7,29.7,1.7,130,0.596,0.051,0.001,0.003,0,0,0.004,0,0,0,0.0001,0,0,0,0,0.349,0.031,11.03,93.3,1.7,1.72,1,2,5,1,1,34,Ⅲ,인천해역,201312,164599.2403,537395.9511
671,671,2013년 4분기,2013,4,4,오이도 북방,2014-10-30,16.2,7.7,8.6,29.1,1.7,49,0.899,0.085,0.001,0.002,0,0,0.012,0,0,0,0.0002,0,0,0,0,0.585,0.056,9.7,103.5,1.5,1.91,4,5,5,1,1,46,Ⅲ,인천해역,201312,172412.9213,528703.3205
672,672,2013년 4분기,2013,4,5,세어도 우측,2014-10-31,17.5,7.6,7,28.3,1.5,220,0.922,0.068,0.002,0.002,0,0,0.055,0,0,0,0,0,0,0,0,0.658,0.04,4.35,85.8,0.7,1.61,5,4,5,2,4,65,Ⅴ,인천해역,201312,162943.9033,552109.3209
673,673,2013년 4분기,2013,4,6,영종도 동남방,2014-10-30,17.2,7.6,9.3,29.7,1.3,13,0.597,0.05,0.002,0.003,0.001,0,0.016,0,0,0,0.0001,0,0,0,0,0.34,0.026,6.67,115,1.8,1.77,1,1,5,1,1,32,Ⅱ,인천해역,201312,161378.6589,532076.6217
674,674,2013년 4분기,2013,4,7,무의도 남방,2014-10-30,17,7.6,7.9,30.6,1.3,220,0.409,0.033,0.002,0.004,0.001,0,0.07,0,0,0,0,0,0,0,0,0.199,0.02,4.35,94.5,3.2,1.77,1,1,5,1,1,32,Ⅱ,인천해역,201312,146295.9739,524020.6439
675,675,2013년 4분기,2013,4,8,큰가리섬 서북방향,2014-10-30,16.5,7.6,8.5,29.8,1.7,33,0.498,0.048,0.002,0.005,0.001,0,0.046,0,0,0,0,0,0,0,0,0.303,0.028,7.69,102,2.6,1.87,1,1,5,1,1,32,Ⅱ,인천해역,201312,164303.7937,525774.3435
676,676,2013년 4분기,2013,4,9,대부도 북단,2014-10-30,17,7.7,8.7,30.1,1.6,79,0.419,0.039,0.001,0.003,0,0,0.03,0,0,0,0.0001,0,0,0,0,0.225,0.02,11.01,104,2.6,1.81,1,1,5,1,1,32,Ⅱ,인천해역,201312,159865.1313,524252.9533
677,677,2013년 4분기,2013,4,10,영흥도 북단,2014-10-30,17,7.6,8.1,30.2,1.4,33,0.582,0.049,0.002,0.004,0.001,0,0.069,0,0,0,0.0001,0,0,0,0,0.202,0.021,9.86,99.6,2.8,1.76,1,1,5,1,1,32,Ⅱ,인천해역,201312,155689.0467,526123.8003
678,678,2013년 4분기,2013,4,11,덕적도 북방(1),2014-10-31,17,7.6,7.8,30.7,0.8,1.8,0.345,0.03,0.002,0.003,0.001,0,0.063,0,0,0,0.0002,0,0,0,0,0.164,0.012,5.37,93.4,2.5,2.53,1,1,5,1,1,32,Ⅱ,인천해역,201312,125192.1991,529578.1399
679,679,2013년 4분기,2013,4,14,용유도 서방,2014-10-31,16.4,7.8,8,30.2,1,1.8,0.43,0.037,0.002,0.004,0.001,0,0.034,0,0,0,0,0,0,0,0,0.239,0.021,5.37,96.2,1.6,1.73,1,1,5,1,1,32,Ⅱ,인천해역,201312,139282.7733,538250.9339
680,680,2013년 3분기,2013,3,1,인천항 도크내,2013-08-02,25.1,7.2,5.1,24.3,3.2,360,0.975,0.063,0.001,0.004,0,0,0.022,0,0,0,0,0,0.5589,0.037,0.197,0.794,0.046,5.88,77.5,0.7,1.622,5,5,5,3,4,77,Ⅴ,인천해역,201309,165595.9593,540628.9499
681,681,2013년 3분기,2013,3,33,덕적도 서북방,2013-08-01,22.4,6.8,6.6,30.7,1.6,540,0.373,0.02,0,0.005,0,0,0.001,0,0,0,0,0.001,0.157,0.024,0.056,0.237,0.016,1.53,84.2,1.8,1.311,1,1,1,2,1,30,Ⅱ,인천해역,201309,111999.9565,510713.2939
682,682,2013년 3분기,2013,3,3,인천남항 전면,2013-08-02,25.2,7.5,5.3,24.8,3.8,95,0.864,0.055,0,0.001,0,0,0,0,0,0,0,0,0.4958,0.035,0.216,0.744,0.038,8.37,85.9,1,1.572,5,4,5,2,1,56,Ⅳ,인천해역,201309,164599.2403,537395.9511
683,683,2013년 3분기,2013,3,4,오이도 북방,2013-08-02,26,7.5,5.3,25.8,2.4,170,1.353,0.098,0,0.002,0,0,0.008,0,0,0,0,0,0.5749,0.058,0.589,1.222,0.081,12.63,83.3,1.3,1.975,5,5,5,2,1,58,Ⅳ,인천해역,201309,172412.9213,528703.3205
684,684,2013년 3분기,2013,3,5,세어도 우측,2013-08-02,25.7,7.6,6.6,12.5,2.8,220,1.655,0.07,0,0.004,0,0,0,0,0,0,0,0,1.3146,0.049,0.255,1.618,0.061,2.39,68.2,0.7,1.593,5,5,2,3,4,68,Ⅴ,인천해역,201309,162943.9033,552109.3209
685,685,2013년 3분기,2013,3,6,영종도 동남방,2013-08-02,24.1,7.5,5.5,25.3,2.6,49,0.826,0.05,0,0.002,0.002,0,0.016,0.001,0,0,0,0,0.4814,0.037,0.225,0.744,0.035,5.01,81.3,1.6,1.46,5,3,5,2,1,54,Ⅳ,인천해역,201309,161378.6589,532076.6217
686,686,2013년 3분기,2013,3,7,무의도 남방,2013-08-02,24.3,7.1,7.8,28.3,1.8,2,0.605,0.042,0.001,0.013,0.001,0,0.002,0,0,0,0,0,0.2829,0.031,0.142,0.456,0.026,4.14,102.3,2.8,1.604,2,1,5,1,1,34,Ⅲ,인천해역,201309,146295.9739,524020.6439
687,687,2013년 3분기,2013,3,8,큰가리섬 서북방향,2013-08-02,25.8,7.6,5.9,27.4,4,2,0.791,0.055,0,0.006,0.001,0,0,0,0,0,0,0,0.3705,0.038,0.298,0.706,0.034,10.11,83.7,1.6,1.676,5,3,5,2,1,54,Ⅳ,인천해역,201309,164303.7937,525774.3435
688,688,2013년 3분기,2013,3,9,대부도 북단,2013-08-02,24.5,7.5,5.9,27.4,2.4,8,0.709,0.049,0,0.002,0,0,0,0,0,0,0,0,0.3358,0.035,0.252,0.623,0.03,5.11,77,1.5,1.521,4,1,5,3,1,58,Ⅳ,인천해역,201309,159865.1313,524252.9533
689,689,2013년 3분기,2013,3,10,영흥도 북단,2013-08-02,25,7.6,6,26.5,2.4,49,0.721,0.047,0,0.001,0,0,0,0,0,0,0,0,0.3769,0.034,0.214,0.625,0.029,5.88,85,2.3,1.532,4,1,5,2,1,48,Ⅳ,인천해역,201309,155689.0467,526123.8003
690,690,2013년 3분기,2013,3,11,덕적도 북방(1),2013-08-01,23.8,7,6.8,25.4,2.2,2,0.634,0.033,0,0.005,0.001,0,0.016,0,0,0,0,0,0.4765,0.037,0.08,0.593,0.024,1.63,92.9,2.3,1.356,4,1,1,1,1,26,Ⅱ,인천해역,201309,125192.1991,529578.1399
691,691,2013년 3분기,2013,3,12,인천공항 하단,2013-08-01,25.2,6.9,8,24.4,2.4,2,0.869,0.053,0,0.02,0,0,0.01,0,0,0,0,0,0.494,0.038,0.26,0.792,0.043,4.14,102.2,1.8,1.648,5,4,5,1,1,46,Ⅲ,인천해역,201309,153523.2117,535076.3497
692,692,2013년 3분기,2013,3,13,덕적도 북방(2),2013-08-01,23.9,7.2,7.1,24.8,2.4,7,0.703,0.038,0,0.007,0.001,0,0.002,0.001,0,0,0,0,0.4726,0.037,0.131,0.64,0.027,1.64,92.5,1.8,1.361,5,1,1,1,1,28,Ⅱ,인천해역,201309,125056.9261,541912.4225
693,693,2013년 3분기,2013,3,14,용유도 서방,2013-08-01,23.4,7.2,7.2,25.4,2.3,49,0.709,0.037,0,0.008,0,0,0,0,0,0,0,0,0.4566,0.038,0.119,0.614,0.027,0.87,95.1,1.4,1.352,4,1,1,1,1,26,Ⅱ,인천해역,201309,139282.7733,538250.9339
694,694,2013년 3분기,2013,3,15,장봉도 서방,2013-08-06,24.4,7.1,6.4,19.7,2.2,180,0.991,0.041,0,0.003,0.001,0,0.004,0,0,0,0,0,0.7485,0.048,0.079,0.875,0.036,4.13,87.4,0.9,1.366,5,3,5,2,3,60,Ⅴ,강화해역,201309,125414.7601,554396.6735
695,695,2013년 3분기,2013,3,16,석모도 서남방,2013-08-06,24.3,6.7,9.6,17.6,2.6,350,1.165,0.048,0,0.002,0,0,0.003,0,0,0,0,0,0.9066,0.053,0.028,0.988,0.039,2.51,93.5,0.4,1.45,5,4,3,1,5,52,Ⅳ,강화해역,201309,137125.0439,561699.5185
696,696,2013년 3분기,2013,3,17,만석부두 부근,2013-08-02,26.5,7.4,5,20.3,3.8,3500,2.375,0.113,0,0.008,0.001,0,0.008,0,0,0,0,0,0.9585,0.061,0.876,1.895,0.083,2.5,66.3,1.2,2.075,5,5,3,4,1,72,Ⅴ,인천해역,201309,167084.0735,544075.9303
697,697,2013년 3분기,2013,3,18,영흥도 남방,2013-08-01,22.7,7.5,6.4,29.9,2,2,0.459,0.033,0,0.003,0,0,0,0,0,0,0,0,0.1923,0.029,0.131,0.352,0.019,1.64,81.5,1.4,1.403,1,1,1,2,1,30,Ⅱ,인천해역,201309,150438.9767,512526.3673
698,698,2013년 3분기,2013,3,19,선수 앞바다,2013-08-06,24.6,6.8,8.8,15.3,2.6,540,1.286,0.045,0.001,0.002,0,0,0,0,0,0,0,0.001,1.1127,0.058,0.039,1.21,0.041,20.13,102.9,0.4,1.429,5,4,5,1,5,58,Ⅳ,강화해역,201309,145326.6913,560099.6603
