,관측일자,수온,수소이온농도,1차 인입압력,2차 인입압력,1차 생산수 TDS,2차 생산수 TDS,탁도,화학적산소요구량,총질소,총인,전체 전력량
7662,2021-11-16 19:00,14.88,8.08,51.11,18.43,81.52,1.56,2,0,0.238,0.029,3.03
7663,2021-11-16 20:00,14.84,8.04,51.13,18.45,81.27,1.58,2,0,0.245,0.028,3.03
7664,2021-11-16 21:00,15.72,8,51.14,18.46,81.21,1.6,2,0,0.233,0.03,3.03
7665,2021-11-16 22:00,13.61,8.01,51.14,18.46,81.14,1.59,2,0,0.243,0.03,3.03
7666,2021-11-16 23:00,14.68,8.02,54.21,18.55,80.24,1.57,2,0,0.246,0.029,3.04
7667,2021-11-17 0:00,14.69,8.04,51.2,18.55,80.3,1.56,2,0,0.267,0.032,3.04
7668,2021-11-17 1:00,14.64,8.06,51.22,18.58,79.97,1.54,2,0,0.267,0.03,3.05
7669,2021-11-17 2:00,14.9,8.08,51.24,18.6,79.71,1.53,2,0,0.267,0.029,3.05
7670,2021-11-17 3:00,14.83,8.06,53.28,18.65,79.27,1.53,2,0,0.335,0.03,3.05
7671,2021-11-17 4:00,14.51,8.02,51.27,18.66,79.15,1.55,2,0,0.288,0.03,3.05
7672,2021-11-17 5:00,14.48,8.01,51.3,18.68,78.96,1.55,2,0,0.276,0.031,3.05
7673,2021-11-17 6:00,14.45,7.99,51.31,18.7,78.78,1.56,2,0,0.265,0.029,3.05
7674,2021-11-17 7:00,14.48,7.98,51.3,18.68,78.97,1.57,2,0,0.295,0.032,3.05
7675,2021-11-17 8:00,15.88,7.99,51.32,18.71,78.72,1.56,2,0,0.347,0.031,3.05
7676,2021-11-17 9:00,14.49,7.94,51.3,18.67,79.04,1.59,2,0,0.348,0.033,3.05
7677,2021-11-17 10:00,14.56,7.92,49.26,18.63,79.49,1.61,2,0,0.356,0.035,3.05
7678,2021-11-17 11:00,14.54,7.97,53.3208,18.64,79.35,1.58,2,0,0.322,0.031,3.05
7679,2021-11-17 12:00,14.61,7.98,48.24,18.6,79.8,1.58,2,0,0.309,0.031,3.05
7680,2021-11-17 13:00,14.61,8.04,48.24,18.6,79.78,1.55,2,0,0.283,0.024,3.05
7681,2021-11-17 14:00,14.67,8.06,53.21,18.56,80.17,1.55,2,0,0.345,0.029,3.04
7682,2021-11-17 15:00,14.59,8.06,51.25,18.61,79.65,1.54,2,0,0.321,0.033,3.05
7683,2021-11-17 16:00,14.62,8.06,49.23,18.59,79.84,1.54,2,0,0.294,0.031,3.05
7684,2021-11-17 17:00,14.51,8.08,51.29,18.66,79.14,1.52,2,0,0.284,0.031,3.05
7685,2021-11-17 18:00,14.47,8.07,53.3624,18.69,78.89,1.52,2,0,0.249,0.028,3.05
7686,2021-11-17 19:00,14.5,8.07,51.29,18.67,79.08,1.52,2,0,0.264,0.033,3.05
7687,2021-11-17 20:00,14.49,8.03,51.3,18.67,79.02,1.54,2,0,0.265,0.029,3.05
7688,2021-11-17 21:00,14.56,8.05,48.26,18.63,79.46,1.54,2,0,0.254,0.028,3.05
7689,2021-11-17 22:00,14.54,8.02,51.27,18.64,79.34,1.55,2,0,0.232,0.025,3.05
7690,2021-11-17 23:00,14.63,8.05,56.353,18.58,79.91,1.55,2,0,0.254,0.028,3.05
7691,2021-11-18 0:00,14.57,8.03,51.26,18.62,79.53,1.55,2,0,0.303,0.031,3.05
7692,2021-11-18 1:00,14.64,8.06,51.22,18.58,79.97,1.54,3,0,0.287,0.036,3.05
7693,2021-11-18 2:00,14.69,8.07,51.2,18.55,80.29,1.54,2,0,0.262,0.029,3.04
7694,2021-11-18 3:00,14.53,8.03,51.28,18.65,79.28,1.54,3,0,0.262,0.027,3.05
7695,2021-11-18 4:00,14.52,8.05,51.28,18.65,79.21,1.53,4,0,0.262,0.029,3.05
7696,2021-11-18 5:00,14.5,8.05,51.29,18.67,79.08,1.53,4,0,0.344,0.031,3.05
7697,2021-11-18 6:00,14.26,8.03,51.28,18.65,79.21,1.54,3,0,0.281,0.029,3.05
7698,2021-11-18 7:00,14.53,8,56.408,18.65,79.28,1.56,2,0,0.284,0.029,3.05
7699,2021-11-18 8:00,14.51,8,51.29,18.66,79.16,1.56,2,0,0.32,0.028,3.05
7700,2021-11-18 9:00,14.53,7.99,51.28,18.65,79.29,1.57,1,0,0.296,0.029,3.05
7701,2021-11-18 10:00,15.4,7.97,56.364,18.6,79.73,1.59,1,0,0.279,0.029,3.05
7702,2021-11-18 11:00,14.45,7.98,49.51415,18.7,78.78,1.56,1,0,0.28,0.03,3.05
7703,2021-11-18 12:00,14.83,7.98,51.28,18.65,79.29,1.57,1,0,0.248,0.028,3.05
7704,2021-11-18 13:00,15.14,7.99,51.37,18.78,78.1,1.54,3,0,0.275,0.029,3.05
7705,2021-11-18 14:00,14.33,8,51.38,18.78,78.04,1.54,2,0,0.31,0.03,3.05
7706,2021-11-18 15:00,14.35,8.03,51.36,18.76,78.14,1.52,3,0,0.315,0.032,3.05
7707,2021-11-18 16:00,15.16,8.03,56.529,18.8,77.84,1.52,2,0,0.3,0.03,3.06
7708,2021-11-18 17:00,14.03,8.01,51.38,18.78,78.03,1.53,2,0,0.307,0.03,3.05
7709,2021-11-18 18:00,14.34,7.99,51.37,18.78,78.1,1.54,2,0,0.301,0.03,3.05
7710,2021-11-18 19:00,14.37,7.98,51.36,18.76,78.29,1.55,2,0,0.307,0.031,3.05
7711,2021-11-18 20:00,14.35,7.98,51.36,18.76,78.15,1.55,3,0,0.267,0.03,3.05
7712,2021-11-18 21:00,14.39,7.96,51.35,18.74,78.42,1.57,2,0,0.285,0.029,3.05
7713,2021-11-18 22:00,14.55,7.93,51.27,18.64,79.42,1.6,2,0,0.286,0.03,3.05
7714,2021-11-18 23:00,14.48,8.03,51.3,18.68,78.96,1.54,2,0,0.279,0.028,3.05
7715,2021-11-19 0:00,14.36,7.97,51.36,18.76,78.23,1.56,2,0,0.268,0.028,3.05
7716,2021-11-19 1:00,14.36,7.93,46.224,18.76,78.23,1.58,2,0,0.332,0.033,3.05
7717,2021-11-19 2:00,14.38,7.93,51.35,18.75,78.36,1.58,0,0,0.283,0.032,3.05
7718,2021-11-19 3:00,15.24,7.9,53.3728,18.71,78.73,1.61,2,0,0.376,0.04,3.05
7719,2021-11-19 4:00,14.43,7.92,51.32,18.71,78.67,1.59,2,0,0.344,0.03,3.05
7720,2021-11-19 5:00,14.2,7.94,51.31,18.69,78.85,1.59,2,0,0.344,0.032,3.05
7721,2021-11-19 6:00,14.48,7.9,51.3,18.68,78.98,1.61,2,0,0.344,0.032,3.05
7722,2021-11-19 7:00,14.5,7.92,51.29,18.67,79.11,1.6,2,0,0.367,0.033,3.05
7723,2021-11-19 8:00,14.47,7.87,51.31,18.69,78.92,1.63,2,0,0.307,0.031,3.05
7724,2021-11-19 9:00,14.4,7.91,53.3936,18.73,78.48,1.6,0,0,0.294,0.032,3.05
7725,2021-11-19 10:00,14.48,7.89,51.3,18.68,78.99,1.62,0,0,0.241,0.032,3.05
7726,2021-11-19 11:00,14.47,7.86,51.31,18.69,78.93,1.63,0,0,0.245,0.034,3.05
7727,2021-11-19 12:00,14.48,7.92,51.3,18.68,78.98,1.6,2,0,0.257,0.032,3.05
7728,2021-11-19 13:00,14.3,7.95,51.39,18.8,77.86,1.56,2,0,0.289,0.039,3.06
7729,2021-11-19 14:00,14.42,7.91,46.197,18.72,78.6,1.6,1,2.09,0.271,0.036,3.05
7730,2021-11-19 15:00,14.38,7.94,51.35,18.75,78.36,1.58,2,2.09,0.364,0.031,3.05
7731,2021-11-19 16:00,12.92,7.95,53.4144,18.76,78.16,1.57,1,1.17,0.324,0.04,3.05
7732,2021-11-19 17:00,14.6,7.96,51.24,18.6,79.74,1.59,1,1.65,0.308,0.033,3.05
7733,2021-11-19 18:00,14.28,7.98,54.27,18.64,79.35,1.57,2,1.41,0.283,0.033,3.05
7734,2021-11-19 19:00,14.65,7.98,51.22,18.57,80.05,1.59,2,1.59,0.294,0.033,3.05
7735,2021-11-19 20:00,14.66,7.97,51.22,18.57,80.12,1.59,2,0.51,0.284,0.029,3.04
7736,2021-11-19 21:00,13.19,7.96,51.22,18.57,80.12,1.6,2,1.02,0.292,0.031,3.04
7737,2021-11-19 22:00,14.66,7.97,51.22,18.57,80.12,1.59,1,0.91,0.275,0.029,3.04
7738,2021-11-19 23:00,14.64,7.97,51.22,18.58,79.99,1.59,2,1.24,0.274,0.03,3.05
7739,2021-11-20 0:00,14.62,7.96,51.23,18.59,79.86,1.6,1,0.91,0.284,0.029,3.05
7740,2021-11-20 1:00,14.61,7.95,51.24,18.6,79.8,1.6,2,1.51,0.263,0.029,3.05
7741,2021-11-20 2:00,14.64,7.99,49.4273,18.58,79.99,1.58,2,1.22,0.235,0.03,3.05
7742,2021-11-20 3:00,14.86,7.99,46.134,18.63,79.48,1.57,2,0.73,0.237,0.026,3.05
7743,2021-11-20 4:00,13.11,7.98,51.26,18.62,79.54,1.58,3,1.38,0.248,0.034,3.05
7744,2021-11-20 5:00,15.42,7.97,51.27,18.64,79.42,1.58,3,1.18,0.249,0.031,3.05
7745,2021-11-20 6:00,14.52,7.94,48.28,18.65,79.23,1.59,2,1.49,0.259,0.032,3.05
7746,2021-11-20 7:00,14.45,7.94,51.31,18.7,78.79,1.58,3,1.55,0.259,0.032,3.05
7747,2021-11-20 8:00,14.47,7.94,51.31,18.69,78.91,1.59,3,1.31,0.259,0.032,3.05
7748,2021-11-20 9:00,14.47,7.94,49.31,18.69,78.91,1.59,2,1.06,0.339,0.031,3.05
7749,2021-11-20 10:00,14.47,7.91,53.3624,18.69,78.92,1.6,1,1.53,0.262,0.032,3.05
7750,2021-11-20 11:00,14.57,7.91,51.26,18.62,79.55,1.62,1,1.59,0.254,0.031,3.05
7751,2021-11-20 12:00,14.65,7.91,53.22,18.57,80.06,1.63,1,1.2,0.358,0.032,3.05
7752,2021-11-20 13:00,14.72,7.96,51.19,18.53,80.51,1.61,2,1.28,0.367,0.032,3.03
7753,2021-11-20 14:00,14.58,8,51.25,18.62,79.6,1.57,3,2.23,0.362,0.024,3.05
7754,2021-11-20 15:00,14.57,7.99,51.26,18.62,79.54,1.57,2,2.61,0.423,0.03,3.05
7755,2021-11-20 16:00,15.45,7.99,51.25,18.62,79.6,1.57,2,1.59,0.404,0.042,3.05
7756,2021-11-20 17:00,14.6,8.01,53.2896,18.6,79.73,1.57,2,1.63,0.384,0.033,3.05
7757,2021-11-20 18:00,14.55,8.02,53.27,18.64,79.41,1.55,2,1.63,0.353,0.033,3.05
7758,2021-11-20 19:00,15.42,7.98,49.47555,18.64,79.41,1.58,2,1.54,0.357,0.028,3.05
7759,2021-11-20 20:00,14.56,7.98,51.26,18.63,79.48,1.58,2,1.68,0.383,0.03,3.05
7760,2021-11-20 21:00,14.56,7.97,51.26,18.63,79.48,1.58,2,1.6,0.353,0.026,3.05
7761,2021-11-20 22:00,14.54,7.99,54.27,18.64,79.35,1.57,2,1.48,0.329,0.025,3.05
7762,2021-11-20 23:00,14.52,7.99,51.28,18.65,79.22,1.57,2,1.47,0.345,0.028,3.05
7763,2021-11-21 0:00,14.51,7.98,51.29,18.66,79.16,1.57,2,1.4,0.387,0.026,3.05
7764,2021-11-21 1:00,14.55,7.97,51.27,18.64,79.42,1.58,2,1.3,0.383,0.028,3.05
7765,2021-11-21 2:00,14.52,7.95,51.28,18.65,79.23,1.59,2,1.64,0.402,0.029,3.05
7766,2021-11-21 3:00,13.65,7.95,51.31,18.7,78.79,1.58,2,1.56,0.402,0.029,3.05
7767,2021-11-21 4:00,14.4,7.93,51.34,18.73,78.47,1.58,0,1.78,0.435,0.028,3.05
7768,2021-11-21 5:00,14.47,7.95,56.441,18.69,78.91,1.58,3,1.84,0.45,0.031,3.05
7769,2021-11-21 6:00,14.46,7.96,54.31,18.69,78.85,1.57,2,1.67,0.459,0.029,3.05
7770,2021-11-21 7:00,14.72,7.96,51.33,18.72,78.6,1.57,3,1.3,0.434,0.03,3.05
7771,2021-11-21 8:00,14.42,7.93,49.53345,18.72,78.6,1.59,3,1.57,0.416,0.031,3.05
7772,2021-11-21 9:00,14.74,7.94,49.32,18.71,78.72,1.58,2,1.42,0.416,0.027,3.05
7773,2021-11-21 10:00,14.46,7.92,51.31,18.69,78.85,1.6,1,1.4,0.416,0.028,3.05
7774,2021-11-21 11:00,15.35,7.9,53.352,18.68,78.98,1.61,1,1.55,0.422,0.029,3.05
7775,2021-11-21 12:00,14.56,7.9,51.26,18.63,79.49,1.62,2,1.86,0.36,0.031,3.05
7776,2021-11-21 13:00,14.58,7.92,49.45625,18.62,79.62,1.61,2,1.27,0.342,0.031,3.05
7777,2021-11-21 14:00,14.59,7.95,51.25,18.61,79.68,1.6,2,2,0.328,0.022,3.05
7778,2021-11-21 15:00,14.37,8,51.36,18.76,78.29,1.54,2,1.86,0.404,0.029,3.05
7779,2021-11-21 16:00,14.44,8.06,51.32,18.71,78.7,1.52,2,1.46,0.375,0.03,3.05
7780,2021-11-21 17:00,15.27,8.06,51.33,18.73,78.51,1.51,1,1.48,0.366,0.029,3.05
7781,2021-11-21 18:00,15.08,8.08,51.3,18.68,78.95,1.51,2,1.79,0.361,0.027,3.05
7782,2021-11-21 19:00,14.49,8.07,51.3,18.67,79.02,1.52,2,1.51,0.365,0.029,3.05
7783,2021-11-21 20:00,14.49,8.08,49.5045,18.67,79.01,1.51,2,1.48,0.336,0.027,3.05
7784,2021-11-21 21:00,14.5,8.06,53.3416,18.67,79.08,1.52,2,1.51,0.335,0.025,3.05
7785,2021-11-21 22:00,14.56,8.01,51.26,18.63,79.47,1.56,2,1.63,0.33,0.026,3.05
7786,2021-11-21 23:00,14.55,8.07,51.27,18.64,79.4,1.53,1,1.67,0.352,0.025,3.05
7787,2021-11-22 0:00,14.44,8.11,51.32,18.71,78.69,1.49,1,1.64,0.331,0.024,3.05
7788,2021-11-22 1:00,15.8,8.08,49.5624,18.76,78.21,1.5,0,1.26,0.337,0.025,3.05
7789,2021-11-22 2:00,15.2,8.06,53.37,18.78,78.09,1.51,2,1.72,0.352,0.026,3.05
7790,2021-11-22 3:00,14.39,8.03,56.485,18.74,78.41,1.53,2,1.64,0.352,0.026,3.05
7791,2021-11-22 4:00,14.38,8.07,48.36,18.75,78.33,1.5,2,1.44,0.37,0.027,3.05
7792,2021-11-22 5:00,14.34,8.02,51.37,18.78,78.09,1.53,2,1.91,0.344,0.028,3.05
7793,2021-11-22 6:00,14.29,8.04,48.4,18.81,77.78,1.51,1,1.63,0.343,0.026,3.06
7794,2021-11-22 7:00,14.3,8.03,46.251,18.8,77.84,1.52,2,1.72,0.336,0.024,3.06
7795,2021-11-22 8:00,14.28,8,54.4,18.81,77.72,1.53,2,1.58,0.364,0.027,3.06
7796,2021-11-22 9:00,14.29,8,49.601,18.81,77.79,1.53,2,1.16,0.361,0.027,3.06
7797,2021-11-22 10:00,15.07,8.01,51.43,18.85,77.35,1.52,1,1.94,0.372,0.027,3.06
7798,2021-11-22 11:00,14.13,7.96,51.48,18.91,76.8,1.53,1,1.41,0.372,0.028,3.07
7799,2021-11-22 12:00,14.1,7.92,51.49,18.93,76.62,1.55,1,1.71,0.372,0.025,3.07
7800,2021-11-22 13:00,13.8,8.03,51.51,18.96,76.36,1.49,1,2.14,0.456,0.027,3.07
7801,2021-11-22 14:00,14.06,8.04,46.359,18.96,76.36,1.48,2,2.34,0.426,0.028,3.07
7802,2021-11-22 15:00,14.24,8.04,46.278,18.84,77.48,1.5,1,2.49,0.389,0.028,3.06
7803,2021-11-22 16:00,12.73,8,51.47,18.91,76.85,1.51,1,2.26,0.478,0.03,3.07
7804,2021-11-22 17:00,14.11,7.99,51.51,18.95,76.43,1.51,1,1.89,0.378,0.028,3.07
7805,2021-11-22 18:00,14.08,7.96,49.5,18.94,76.49,1.53,1,1.94,0.361,0.028,3.07
7806,2021-11-22 19:00,14.07,7.94,46.359,18.95,76.43,1.54,1,1.75,0.341,0.027,3.07
7807,2021-11-22 20:00,14.04,7.94,51.52,18.97,76.25,1.53,0,1.85,0.352,0.026,3.07
7808,2021-11-22 21:00,13.99,7.91,51.54,19,75.95,1.54,1,2,0.375,0.027,3.07
7809,2021-11-22 22:00,13.96,7.9,51.56,19.02,75.77,1.54,1,1.62,0.386,0.028,3.07
7810,2021-11-22 23:00,13.9,7.94,49.78435,19.06,75.4,1.52,1,1.37,0.374,0.027,3.08
7811,2021-11-23 0:00,13.9,7.95,51.59,19.06,75.4,1.51,1,2.05,0.431,0.029,3.08
7812,2021-11-23 1:00,13.87,7.93,51.6,19.08,75.22,1.52,1,2,0.38,0.026,3.08
7813,2021-11-23 2:00,13.59,7.92,51.59,19.07,75.34,1.52,1,1.73,0.421,0.027,3.08
7814,2021-11-23 3:00,14.45,7.97,51.72,19.24,73.77,1.47,2,1.86,0.389,0.027,3.09
7815,2021-11-23 4:00,14.32,7.92,51.79,19.32,73.07,1.48,1,2.02,0.4,0.026,3.1
7816,2021-11-23 5:00,13.4,7.87,51.85,19.4,72.43,1.49,1,1.74,0.42,0.03,3.1
7817,2021-11-23 6:00,13.42,7.91,51.83,19.38,72.54,1.47,1,2.01,0.389,0.023,3.1
7818,2021-11-23 7:00,13.38,7.89,46.674,19.41,72.31,1.48,1,1.54,0.362,0.028,3.1
7819,2021-11-23 8:00,11.97,7.86,51.9,19.46,71.85,1.48,1,1.83,0.359,0.026,3.1
7820,2021-11-23 9:00,13.31,7.91,50.07385,19.46,71.9,1.46,1,1.55,0.382,0.028,3.1
7821,2021-11-23 10:00,13.27,7.89,51.92,19.49,71.68,1.46,1,1.59,0.375,0.028,3.11
7822,2021-11-23 11:00,13.35,7.89,51.87,19.43,72.13,1.47,0,1.09,0.386,0.028,3.1
7823,2021-11-23 12:00,13.33,7.93,51.88,19.44,72.01,1.45,1,1.78,0.379,0.029,3.1
7824,2021-11-23 13:00,13.34,7.91,51.88,19.44,72.07,1.46,0,1.65,0.379,0.029,3.1
7825,2021-11-23 14:00,13.37,7.92,53.9344,19.42,72.25,1.46,1,1.67,0.379,0.026,3.1
7826,2021-11-23 15:00,13.76,7.9,51.81,19.36,72.78,1.48,1,1.41,0.352,0.031,3.1
7827,2021-11-23 16:00,13.38,7.92,51.86,19.41,72.31,1.46,1,1.33,0.312,0.029,3.1
7828,2021-11-23 17:00,13.35,7.96,51.87,19.43,72.12,1.44,1,1.61,0.276,0.027,3.1
7829,2021-11-23 18:00,13.34,8.01,51.88,19.44,72.06,1.41,0,1.73,0.318,0.026,3.1
7830,2021-11-23 19:00,13.31,8.03,46.701,19.46,71.88,1.4,0,1.83,0.335,0.026,3.1
7831,2021-11-23 20:00,13.27,8.03,51.92,19.49,71.66,1.39,2,1.96,0.369,0.031,3.11
7832,2021-11-23 21:00,13.28,7.99,50.09315,19.48,71.71,1.41,2,1.52,0.339,0.026,3.11
7833,2021-11-23 22:00,13.99,8,50.13175,19.54,71.26,1.4,2,1.74,0.339,0.028,3.11
7834,2021-11-23 23:00,13.22,7.95,51.94,19.52,71.38,1.43,2,1.5,0.361,0.028,3.11
7835,2021-11-24 0:00,13.18,7.98,51.96,19.55,71.15,1.41,2,1.63,0.335,0.029,3.11
7836,2021-11-24 1:00,13.21,7.97,51.95,19.53,71.32,1.42,2,1.78,0.387,0.03,3.11
7837,2021-11-24 2:00,13.23,7.9,51.94,19.52,71.45,1.45,2,1.69,0.362,0.029,3.11
7838,2021-11-24 3:00,13.22,7.95,51.94,19.52,71.38,1.43,1,2.34,0.378,0.028,3.11
7839,2021-11-24 4:00,12.96,7.93,51.94,19.52,71.39,1.44,1,1.59,0.391,0.03,3.11
7840,2021-11-24 5:00,13.07,7.96,55.02,19.63,70.52,1.41,1,1.86,0.434,0.03,3.12
7841,2021-11-24 6:00,13.85,7.97,52.02,19.63,70.52,1.4,1,1.42,0.261,0.026,3.12
7842,2021-11-24 7:00,13.85,7.94,52.02,19.63,70.52,1.41,2,1.45,0.218,0.032,3.12
7843,2021-11-24 8:00,13.06,7.97,54.03,19.63,70.46,1.4,1,1.47,0.233,0.026,3.12
7844,2021-11-24 9:00,13,7.95,56.06,19.68,70.13,1.4,1,1.48,0.407,0.024,3.12
7845,2021-11-24 10:00,13.01,7.92,52.05,19.67,70.19,1.42,1,1.41,0.239,0.031,3.12
7846,2021-11-24 11:00,13.03,7.94,54.04,19.65,70.3,1.41,1,1.28,0.205,0.029,3.12
7847,2021-11-24 12:00,13.09,7.92,50.18965,19.61,70.64,1.43,1,1.3,0.234,0.031,3.12
7848,2021-11-24 13:00,13.14,7.89,48.98,19.58,70.93,1.45,1,1.51,0.231,0.03,3.12
7849,2021-11-24 14:00,13.26,7.93,53.9968,19.49,71.61,1.44,1,1.36,0.231,0.026,3.11
7850,2021-11-24 15:00,13.28,7.98,51.91,19.48,71.71,1.42,2,1.36,0.231,0.027,3.11
7851,2021-11-24 16:00,13.47,8,50.15105,19.56,71.09,1.4,2,1.46,0.231,0.028,3.11
7852,2021-11-24 17:00,13.19,8.04,54.96,19.54,71.2,1.38,2,1.73,0.324,0.029,3.11
7853,2021-11-24 18:00,13.29,8.03,51.9,19.47,71.76,1.4,2,1.92,0.338,0.028,3.1
7854,2021-11-24 19:00,12.94,8.01,51.95,19.54,71.26,1.39,2,1.47,0.241,0.031,3.11
7855,2021-11-24 20:00,13.18,7.99,51.96,19.55,71.15,1.4,2,1.6,0.253,0.027,3.11
7856,2021-11-24 21:00,13.2,7.97,51.95,19.54,71.26,1.41,2,1.52,0.254,0.029,3.11
7857,2021-11-24 22:00,12.97,8,51.94,19.52,71.43,1.4,2,1.45,0.247,0.029,3.11
7858,2021-11-24 23:00,13.27,7.99,53.9968,19.49,71.67,1.41,2,1.55,0.388,0.028,3.11
7859,2021-11-25 0:00,14.01,8.01,51.94,19.52,71.37,1.4,2,2.03,0.38,0.029,3.11
7860,2021-11-25 1:00,13.27,8,48.92,19.49,71.66,1.41,2,1.1,0.371,0.026,3.11
7861,2021-11-25 2:00,13.25,8.01,51.92,19.5,71.54,1.4,1,2.2,0.395,0.031,3.11
7862,2021-11-25 3:00,13.3,8.04,51.9,19.46,71.82,1.39,1,1.27,0.25,0.026,3.1
7863,2021-11-25 4:00,13.06,8.04,52.03,19.63,70.45,1.36,2,1.41,0.225,0.027,3.12
7864,2021-11-25 5:00,12.8,7.99,52.16,19.81,68.99,1.36,2,1.63,0.319,0.022,3.13
7865,2021-11-25 6:00,12.9,8.03,57.321,19.74,69.55,1.35,2,1.48,0.296,0.025,3.12
7866,2021-11-25 7:00,12.95,8.04,49.08,19.71,69.83,1.35,1,2.05,0.347,0.026,3.12
7867,2021-11-25 8:00,13.01,8.03,52.05,19.67,70.17,1.36,1,1.97,0.289,0.028,3.12
7868,2021-11-25 9:00,13,8.01,54.1424,19.68,70.12,1.37,1,1.52,0.248,0.027,3.12
7869,2021-11-25 10:00,13.33,8.02,52.04,19.65,70.28,1.37,1,1.43,0.438,0.028,3.12
7870,2021-11-25 11:00,12.82,8.02,52.02,19.62,70.57,1.38,1,1.67,0.431,0.024,3.12
7871,2021-11-25 12:00,13.15,8.01,51.98,19.57,70.97,1.39,1,1.34,0.439,0.028,3.12
7872,2021-11-25 13:00,13.18,8.03,54.0384,19.55,71.14,1.38,1,1.34,0.439,0.028,3.11
7873,2021-11-25 14:00,13.59,8.05,55.74,19.27,73.52,1.42,0,1.34,1.409,0.322,3.09
7874,2021-11-25 15:00,13.71,8.08,51.68,19.19,74.23,1.42,1,1.34,1.468,0.342,3.09
7875,2021-11-25 16:00,14.38,8.09,49.93875,19.28,73.4,1.4,1,1,1.327,0.329,3.09
7876,2021-11-25 17:00,13.54,8.12,49.77,19.3,73.21,1.38,1,2.17,1.327,0.329,3.09
7877,2021-11-25 18:00,13.45,8.13,51.82,19.36,72.68,1.36,1,2.4,1.327,0.092,3.1
7878,2021-11-25 19:00,13.64,8.12,53.9552,19.44,72.04,1.36,1,2,0,0,3.1
7879,2021-11-25 20:00,14.09,8.11,50.0835,19.47,71.75,1.36,1,2.43,0.827,0.039,3.1
7880,2021-11-25 21:00,13.24,8.1,51.93,19.51,71.46,1.35,2,2.02,0.235,0.044,3.11
7881,2021-11-25 22:00,13.24,8.08,46.737,19.51,71.47,1.36,1,2.3,0.201,0.068,3.11
7882,2021-11-25 23:00,13.2,8.05,51.95,19.54,71.25,1.38,1,2.04,0.158,0.037,3.11
7883,2021-11-26 0:00,13.18,8.05,51.96,19.55,71.14,1.37,1,2.2,0.093,0.045,3.11
7884,2021-11-26 1:00,13.16,8.06,54.0488,19.57,71.02,1.37,1,2.4,0.07,0.041,3.11
7885,2021-11-26 2:00,13.05,8.08,54.1112,19.64,70.39,1.34,1,2.4,0.081,0.044,3.12
7886,2021-11-26 3:00,13.06,8.06,52.03,19.63,70.45,1.35,0,2.22,0.13,0.035,3.12
7887,2021-11-26 4:00,11.72,8.05,55.05,19.66,70.22,1.35,1,2.2,0.189,0.031,3.12
7888,2021-11-26 5:00,12.96,8.07,52.08,19.7,69.88,1.34,1,2.17,0.311,0.052,3.12
7889,2021-11-26 6:00,12.98,8.08,52.06,19.69,70,1.34,1,2.11,0.201,0.031,3.12
7890,2021-11-26 7:00,13.22,8.07,52.1,19.73,69.66,1.33,1,2.19,0.207,0.033,3.12
7891,2021-11-26 8:00,12.82,8.05,52.15,19.8,69.09,1.33,1,2.18,0.239,0.026,3.13
7892,2021-11-26 9:00,12.81,8.06,52.16,19.81,69.04,1.33,1,2.15,0.227,0.053,3.13
7893,2021-11-26 10:00,12.83,8.03,52.15,19.79,69.15,1.34,2,2.29,0.242,0.045,3.13
7894,2021-11-26 11:00,12.86,8.04,52.13,19.77,69.32,1.34,1,2.23,0.194,0.043,3.12
7895,2021-11-26 12:00,12.91,8.03,50.2765,19.74,69.61,1.35,1,2.23,0.181,0.033,3.12
7896,2021-11-26 13:00,12.95,8.01,52.08,19.71,69.83,1.37,1,2.07,0.193,0.03,3.12
7897,2021-11-26 14:00,13.9,8.05,52,19.6,70.74,1.36,0,2.33,0.185,0.036,3.12
7898,2021-11-26 15:00,13.17,8.06,51.97,19.56,71.08,1.37,0,2.22,0.208,0.036,3.11
7899,2021-11-26 16:00,13.05,8.08,50.20895,19.64,70.39,1.34,2,2.24,0.194,0.036,3.12
7900,2021-11-26 17:00,13.01,8.08,52.05,19.67,70.16,1.34,1,2.01,0.188,0.038,3.12
7901,2021-11-26 18:00,13.81,8.1,50.05,19.67,70.16,1.33,1,2.28,0.182,0.058,3.12
7902,2021-11-26 19:00,12.74,8.12,55.06,19.68,70.1,1.32,1,2.05,0.182,0.063,3.12
7903,2021-11-26 20:00,12.85,8.13,52,19.6,70.72,1.33,1,2.2,0.182,0.026,3.12
7904,2021-11-26 21:00,13,8.11,52.06,19.68,70.1,1.32,1,2.08,0.35,0.028,3.12
7905,2021-11-26 22:00,13.83,8.13,52.03,19.64,70.38,1.32,1,2.05,0.292,0.028,3.12
7906,2021-11-26 23:00,13.02,8.11,55.05,19.66,70.21,1.33,1,2.28,0.269,0.028,3.12
7907,2021-11-27 0:00,12.97,8.11,52.07,19.7,69.93,1.32,1,2.1,0.266,0.027,3.12
7908,2021-11-27 1:00,12.89,8.09,52.12,19.75,69.48,1.32,1,2.14,0.254,0.025,3.12
7909,2021-11-27 2:00,12.86,8.08,52.13,19.77,69.32,1.32,1,2.04,0.251,0.035,3.12
7910,2021-11-27 3:00,12.83,8.07,52.15,19.79,69.15,1.32,1,2.05,0.272,0.032,3.13
7911,2021-11-27 4:00,12.77,8.08,52.18,19.84,68.81,1.31,1,1.76,0.261,0.02,3.14
7912,2021-11-27 5:00,12.71,8.05,52.21,19.88,68.48,1.32,1,2.01,0.278,0.037,3.14
