timestamp,temperature_c,ph,pressure_stage1_bar,pressure_stage2_bar,tds_stage1_mg_l,tds_stage2_mg_l,turbidity_ntu,cod_mg_l,total_n_mg_l,total_p_mg_l,sec_kwh_m3
2021-10-16 22:00,20.81,7.97,48.78,15.21,129.86,2.65,5,6.26,0.725,0.071,2.81
2021-10-16 23:00,20.81,7.97,48.78,15.21,129.86,2.65,5,6.26,0.725,0.071,2.81
2021-10-17 21:00,20.24,7.96,48.37,15.48,124.3,2.52,10,6.01,0.934,0.071,2.83
2021-10-17 23:00,20.24,7.96,49.8211,15.48,124.3,2.52,10,6.34,0.934,0.0,2.83
2021-10-18 3:00,20.23,7.97,48.98,15.49,124.2,2.52,8,6.66,0.842,0.079,2.83
2021-10-19 2:00,19.96,7.94,49.07,15.62,121.65,2.49,8,5.98,0.939,0.059,2.83
2021-10-19 3:00,19.96,7.94,47.35255,15.62,121.65,2.49,8,6.06,0.88,0.057,2.83
2021-10-19 4:00,19.87,7.96,49.1,15.66,120.8,2.45,8,6.14,0.855,0.058,2.83
2021-10-19 5:00,19.83,7.98,49.12,15.68,120.42,2.43,9,5.86,0.828,0.052,2.83
2021-10-19 6:00,19.84,7.96,49.11,15.68,120.52,2.44,9,5.62,0.795,0.052,2.83
2021-10-19 7:00,19.58,7.96,54.021,15.68,120.52,2.44,8,5.75,0.844,0.054,2.83
2021-10-19 8:00,19.84,7.94,49.11,15.68,120.52,2.46,9,6.22,0.819,0.053,2.83
2021-10-19 9:00,19.86,7.94,49.1,15.67,120.71,2.47,8,6.16,0.819,0.054,2.83
2021-10-19 10:00,20.73,7.93,51.0432,15.63,121.37,2.49,11,5.8,0.824,0.054,2.83
2021-10-19 11:00,19.85,7.94,46.11,15.67,120.62,2.47,9,5.28,0.809,0.057,2.83
2021-10-19 12:00,19.93,7.96,46.08,15.63,121.36,2.46,9,0.0,0.791,0.054,2.83
2021-10-19 13:00,19.87,7.96,54.01,15.66,120.8,2.45,10,5.28,0.788,0.056,2.83
2021-10-19 14:00,19.91,7.97,49.09,15.64,121.17,2.45,10,4.0,0.767,0.054,2.83
2021-10-19 15:00,19.92,7.97,49.08,15.64,121.26,2.46,10,4.42,0.727,0.057,2.83
2021-10-19 16:00,19.97,7.98,49.07,15.61,121.73,2.46,11,2.78,0.72,0.056,2.83
2021-10-19 17:00,19.71,7.99,47.07,15.61,121.73,2.45,10,3.4,0.724,0.05,2.83
2021-10-19 18:00,20.56,7.99,49.07,15.62,121.63,2.45,9,2.84,0.686,0.051,2.83
2021-10-19 19:00,19.92,7.99,47.3622,15.64,121.26,2.44,9,4.21,0.667,0.051,2.83
2021-10-19 20:00,19.9,7.97,49.09,15.65,121.08,2.45,9,5.24,0.647,0.048,2.83
2021-10-19 21:00,19.87,7.93,49.1,15.66,120.81,2.48,10,5.51,0.666,0.049,2.83
2021-10-19 23:00,19.72,7.94,47.41045,15.72,119.33,2.44,10,6.32,0.756,0.052,2.84
2021-10-20 0:00,21.69,7.96,49.13,15.72,119.32,2.41,11,6.03,0.729,0.05,2.84
2021-10-20 1:00,18.62,8.0,49.23,15.86,116.55,2.33,10,6.4,0.761,0.051,2.85
2021-10-20 2:00,19.44,8.0,49.22,15.85,116.73,2.33,11,6.5,0.761,0.054,2.85
2021-10-20 3:00,19.96,7.94,44.163,15.62,121.65,2.49,8,6.06,0.88,0.057,2.83
2021-10-20 4:00,19.87,7.96,49.1,15.66,120.8,2.45,8,6.14,0.855,0.058,2.83
2021-10-20 5:00,19.83,7.98,49.12,15.68,120.42,2.43,9,5.86,0.828,0.052,2.83
2021-10-20 6:00,21.03,7.96,49.11,15.68,120.52,2.44,9,5.62,0.795,0.052,2.83
2021-10-20 7:00,19.84,7.96,54.021,15.68,120.52,2.44,8,5.75,0.844,0.054,2.83
2021-10-20 8:00,19.84,7.94,49.11,15.68,120.52,2.46,9,6.22,0.819,0.053,2.83
2021-10-20 9:00,19.86,7.94,51.064,15.67,120.71,2.47,8,6.16,0.819,0.054,2.83
2021-10-20 10:00,19.13,7.93,49.08,15.63,121.37,2.49,11,5.8,0.824,0.054,2.83
2021-10-20 11:00,19.85,7.94,49.11,15.67,120.62,2.47,9,5.28,0.809,0.057,2.83
2021-10-20 12:00,19.93,7.96,47.3622,15.63,121.36,2.46,9,0.0,0.791,0.054,2.83
2021-10-20 13:00,19.87,7.96,47.1,15.66,120.8,2.45,10,5.28,0.788,0.056,2.83
2021-10-20 14:00,19.91,7.97,49.09,15.64,121.17,2.45,10,4.0,0.767,0.054,2.83
2021-10-20 15:00,19.92,7.97,49.08,15.64,121.26,2.46,10,4.42,0.727,0.057,2.83
2021-10-20 16:00,19.17,7.98,44.163,15.61,121.73,2.46,11,2.78,0.72,0.056,2.83
2021-10-20 17:00,19.97,7.99,49.07,15.61,121.73,2.45,10,3.4,0.724,0.05,2.83
2021-10-20 18:00,19.96,7.99,49.07,15.62,121.63,2.45,9,2.84,0.686,0.051,2.83
2021-10-20 19:00,19.92,7.99,46.08,15.64,121.26,2.44,9,4.21,0.667,0.051,2.83
2021-10-20 20:00,19.9,7.97,49.09,15.65,121.08,2.45,9,5.24,0.647,0.048,2.83
2021-10-20 21:00,19.87,7.93,49.1,15.66,120.81,2.48,10,5.51,0.666,0.049,2.83
2021-10-20 23:00,17.48,7.94,49.13,15.72,119.33,2.44,10,6.32,0.756,0.052,2.84
2021-10-21 0:00,19.72,7.96,54.043,15.72,119.32,2.41,11,6.03,0.729,0.05,2.84
2021-10-21 1:00,19.42,8.0,49.23,15.86,116.55,2.33,10,6.4,0.761,0.051,2.85
2021-10-21 2:00,19.44,8.0,49.22,15.85,116.73,2.33,11,6.5,0.761,0.054,2.85
2021-10-21 3:00,19.96,7.94,49.07,15.62,121.65,2.49,8,6.06,0.88,0.057,2.83
2021-10-21 4:00,19.61,7.96,49.1,15.66,120.8,2.45,8,6.14,0.855,0.058,2.83
2021-10-21 5:00,19.83,7.98,49.12,15.68,120.42,2.43,9,5.86,0.828,0.052,2.83
2021-10-21 6:00,19.84,7.96,49.11,15.68,120.52,2.44,9,5.62,0.795,0.052,2.83
2021-10-21 7:00,19.84,7.96,49.11,15.68,120.52,2.44,8,5.75,0.844,0.054,2.83
2021-10-21 8:00,19.84,7.94,49.11,15.68,120.52,2.46,9,6.22,0.819,0.053,2.83
2021-10-21 9:00,19.86,7.94,49.1,15.67,120.71,2.47,8,6.16,0.819,0.054,2.83
2021-10-21 10:00,19.67,7.93,49.08,15.63,121.37,2.49,11,5.8,0.824,0.054,2.83
2021-10-21 11:00,19.85,7.94,47.39115,15.67,120.62,2.47,9,5.28,0.809,0.057,2.83
2021-10-21 12:00,19.93,7.96,49.08,15.63,121.36,2.46,9,0.0,0.791,0.054,2.83
2021-10-21 13:00,20.17,7.96,47.3815,15.66,120.8,2.45,10,5.28,0.788,0.056,2.83
2021-10-21 14:00,19.91,7.97,49.09,15.64,121.17,2.45,10,4.0,0.767,0.054,2.83
2021-10-21 15:00,19.92,7.97,51.08,15.64,121.26,2.46,10,4.42,0.727,0.057,2.83
2021-10-21 16:00,19.97,7.98,49.07,15.61,121.73,2.46,11,2.78,0.72,0.056,2.83
2021-10-21 17:00,19.97,7.99,51.0328,15.61,121.73,2.45,10,3.4,0.724,0.05,2.83
2021-10-21 18:00,19.96,7.99,49.07,15.62,121.63,2.45,9,2.84,0.686,0.051,2.83
2021-10-21 19:00,19.92,7.99,49.08,15.64,121.26,2.44,9,4.21,0.667,0.051,2.83
2021-10-21 20:00,19.9,7.97,49.09,15.65,121.08,2.45,9,5.24,0.647,0.048,2.83
2021-10-21 21:00,17.88,7.93,49.1,15.66,120.81,2.48,10,5.51,0.666,0.049,2.83
2021-10-21 23:00,19.72,7.94,49.13,15.72,119.33,2.44,10,6.32,0.756,0.052,2.84
2021-10-22 0:00,19.72,7.96,51.0952,15.72,119.32,2.41,11,6.03,0.729,0.05,2.84
2021-10-22 1:00,19.42,8.0,47.50695,15.86,116.55,2.33,10,6.4,0.761,0.051,2.85
2021-10-22 2:00,19.44,8.0,44.298,15.85,116.73,2.33,11,6.5,0.761,0.054,2.85
2021-10-22 3:00,19.96,7.94,44.163,15.62,121.65,2.49,8,6.06,0.88,0.057,2.83
2021-10-22 4:00,19.87,7.96,54.01,15.66,120.8,2.45,8,6.14,0.855,0.058,2.83
2021-10-22 5:00,19.83,7.98,49.12,15.68,120.42,2.43,9,5.86,0.828,0.052,2.83
2021-10-22 6:00,19.84,7.96,49.11,15.68,120.52,2.44,9,5.62,0.795,0.052,2.83
2021-10-22 7:00,19.84,7.96,49.11,15.68,120.52,2.44,8,5.75,0.844,0.054,2.83
2021-10-22 8:00,19.84,7.94,47.39115,15.68,120.52,2.46,9,6.22,0.819,0.053,2.83
2021-10-22 9:00,19.86,7.94,49.1,15.67,120.71,2.47,8,6.16,0.819,0.054,2.83
2021-10-22 10:00,19.93,7.93,51.0432,15.63,121.37,2.49,11,5.8,0.824,0.054,2.83
2021-10-22 11:00,19.85,7.94,51.0744,15.67,120.62,2.47,9,5.28,0.809,0.057,2.83
2021-10-22 12:00,17.94,7.96,49.08,15.63,121.36,2.46,9,0.0,0.791,0.054,2.83
2021-10-22 13:00,20.67,7.96,49.1,15.66,120.8,2.45,10,5.28,0.788,0.056,2.83
2021-10-22 14:00,19.91,7.97,49.09,15.64,121.17,2.45,10,4.0,0.767,0.054,2.83
2021-10-22 15:00,19.92,7.97,49.08,15.64,121.26,2.46,10,4.42,0.727,0.057,2.83
2021-10-22 16:00,19.97,7.98,49.07,15.61,121.73,2.46,11,2.78,0.72,0.056,2.83
2021-10-22 17:00,19.97,7.99,49.07,15.61,121.73,2.45,10,3.4,0.724,0.05,2.83
2021-10-22 18:00,19.96,7.99,49.07,15.62,121.63,2.45,9,2.84,0.686,0.051,2.83
2021-10-22 19:00,19.92,7.99,49.08,15.64,121.26,2.44,9,4.21,0.667,0.051,2.83
2021-10-22 20:00,20.7,7.97,47.37185,15.65,121.08,2.45,9,5.24,0.647,0.048,2.83
2021-10-22 21:00,19.61,7.93,49.1,15.66,120.81,2.48,10,5.51,0.666,0.049,2.83
2021-10-22 23:00,19.72,7.94,49.13,15.72,119.33,2.44,10,6.32,0.756,0.052,2.84
2021-10-23 0:00,19.72,7.96,49.13,15.72,119.32,2.41,11,6.03,0.729,0.05,2.84
2021-10-23 1:00,19.42,8.0,49.23,15.86,116.55,2.33,10,6.4,0.761,0.051,2.85
2021-10-23 2:00,19.44,8.0,49.22,15.85,116.73,2.33,11,6.5,0.761,0.054,2.85
2021-10-23 3:00,19.96,7.94,49.07,15.62,121.65,2.49,8,6.06,0.88,0.057,2.83
2021-10-23 4:00,19.87,7.96,49.1,15.66,120.8,2.45,8,6.14,0.855,0.058,2.83
2021-10-23 5:00,21.82,7.98,51.0848,15.68,120.42,2.43,9,5.86,0.828,0.052,2.83
2021-10-23 6:00,19.84,7.96,49.11,15.68,120.52,2.44,9,5.62,0.795,0.052,2.83
2021-10-23 7:00,19.84,7.96,54.021,15.68,120.52,2.44,8,5.75,0.844,0.054,2.83
2021-10-23 8:00,19.84,7.94,49.11,15.68,120.52,2.46,9,6.22,0.819,0.053,2.83
2021-10-23 9:00,19.86,7.94,51.064,15.67,120.71,2.47,8,6.16,0.819,0.054,2.83
2021-10-23 10:00,19.93,7.93,49.08,15.63,121.37,2.49,11,5.8,0.824,0.054,2.83
2021-10-23 11:00,19.85,7.94,49.11,15.67,120.62,2.47,9,5.28,0.809,0.057,2.83
2021-10-23 12:00,19.93,7.96,53.988,15.63,121.36,2.46,9,0.0,0.791,0.054,2.83
2021-10-23 13:00,19.87,7.96,47.3815,15.66,120.8,2.45,10,5.28,0.788,0.056,2.83
2021-10-23 14:00,19.11,7.97,49.09,15.64,121.17,2.45,10,4.0,0.767,0.054,2.83
2021-10-23 15:00,21.91,7.97,49.08,15.64,121.26,2.46,10,4.42,0.727,0.057,2.83
2021-10-23 16:00,20.27,7.98,49.07,15.61,121.73,2.46,11,2.78,0.72,0.056,2.83
2021-10-23 17:00,19.97,7.99,44.163,15.61,121.73,2.45,10,3.4,0.724,0.05,2.83
2021-10-23 18:00,19.96,7.99,51.0328,15.62,121.63,2.45,9,2.84,0.686,0.051,2.83
2021-10-23 19:00,17.93,7.99,49.08,15.64,121.26,2.44,9,4.21,0.667,0.051,2.83
2021-10-23 20:00,19.9,7.97,49.09,15.65,121.08,2.45,9,5.24,0.647,0.048,2.83
2021-10-23 21:00,19.87,7.93,47.3815,15.66,120.81,2.48,10,5.51,0.666,0.049,2.83
2021-10-23 23:00,19.72,7.94,49.13,15.72,119.33,2.44,10,6.32,0.756,0.052,2.84
2021-10-24 0:00,19.72,7.96,49.13,15.72,119.32,2.41,11,6.03,0.729,0.05,2.84
2021-10-24 1:00,19.72,8.0,49.23,15.86,116.55,2.33,10,6.4,0.761,0.051,2.85
2021-10-24 2:00,19.44,8.0,47.4973,15.85,116.73,2.33,11,6.5,0.761,0.054,2.85
2021-10-24 3:00,19.96,7.94,49.07,15.62,121.65,2.49,8,6.06,0.88,0.057,2.83
2021-10-24 4:00,19.87,7.96,49.1,15.66,120.8,2.45,8,6.14,0.855,0.058,2.83
2021-10-24 5:00,19.83,7.98,49.12,15.68,120.42,2.43,9,5.86,0.828,0.052,2.83
2021-10-24 6:00,19.84,7.96,51.0744,15.68,120.52,2.44,9,5.62,0.795,0.052,2.83
2021-10-24 7:00,19.84,7.96,49.11,15.68,120.52,2.44,8,5.75,0.844,0.054,2.83
2021-10-24 8:00,19.84,7.94,49.11,15.68,120.52,2.46,9,6.22,0.819,0.053,2.83
2021-10-24 9:00,19.86,7.94,49.1,15.67,120.71,2.47,8,6.16,0.819,0.054,2.83
2021-10-24 10:00,19.93,7.93,46.08,15.63,121.37,2.49,11,5.8,0.824,0.054,2.83
2021-10-24 11:00,19.85,7.94,49.11,15.67,120.62,2.47,9,5.28,0.809,0.057,2.83
2021-10-24 12:00,19.93,7.96,49.08,15.63,121.36,2.46,9,0.0,0.791,0.054,2.83
2021-10-24 13:00,19.87,7.96,52.1,15.66,120.8,2.45,10,5.28,0.788,0.056,2.83
2021-10-24 14:00,19.91,7.97,47.37185,15.64,121.17,2.45,10,4.0,0.767,0.054,2.83
2021-10-24 15:00,19.92,7.97,49.08,15.64,121.26,2.46,10,4.42,0.727,0.057,2.83
2021-10-24 16:00,19.97,7.98,47.35255,15.61,121.73,2.46,11,2.78,0.72,0.056,2.83
2021-10-24 17:00,19.97,7.99,49.07,15.61,121.73,2.45,10,3.4,0.724,0.05,2.83
2021-10-24 18:00,19.96,7.99,49.07,15.62,121.63,2.45,9,2.84,0.686,0.051,2.83
2021-10-24 19:00,20.22,7.99,47.3622,15.64,121.26,2.44,9,4.21,0.667,0.051,2.83
2021-10-24 20:00,21.09,7.97,49.09,15.65,121.08,2.45,9,5.24,0.647,0.048,2.83
2021-10-24 21:00,19.87,7.93,49.1,15.66,120.81,2.48,10,5.51,0.666,0.049,2.83
2021-10-24 23:00,19.72,7.94,49.13,15.72,119.33,2.44,10,6.32,0.756,0.052,2.84
2021-10-26 15:00,18.88,8.12,49.57,16.32,109.23,2.09,9,0.0,0.0,0.0,2.88
2021-10-26 16:00,18.85,8.12,49.47,16.18,111.55,2.14,9,0.0,0.0,0.0,2.87
2021-10-26 20:00,18.94,8.13,49.44,16.13,112.34,2.15,9,0.0,0.0,0.0,2.87
2021-10-26 21:00,18.97,8.12,49.43,16.11,112.6,2.16,9,0.0,0.0,0.0,2.87
2021-10-26 22:00,18.73,8.13,47.6903,16.1,112.77,2.16,8,0.0,0.0,0.0,2.87
2021-10-26 23:00,18.98,8.14,49.42,16.11,112.68,2.15,8,0.0,0.0,0.0,2.87
2021-10-27 1:00,18.93,8.14,49.44,16.13,112.24,2.14,8,0.0,0.0,0.0,2.87
2021-10-27 3:00,18.9,8.13,49.45,16.15,111.99,2.14,8,0.0,0.0,0.0,2.87
2021-10-27 16:00,19.02,8.13,49.41,16.09,113.04,2.16,7,0.0,0.0,0.0,2.87
2021-10-27 17:00,18.99,8.11,49.42,16.1,112.78,2.17,7,0.0,0.0,0.0,2.87
2021-10-29 7:00,18.77,7.95,49.81,16.64,104.19,2.1,7,3.12,0.302,0.036,2.9
2021-10-29 8:00,17.92,7.94,51.8232,16.67,103.78,2.1,6,3.03,0.303,0.039,2.9
2021-10-29 11:00,17.66,7.94,49.83,16.67,103.78,2.1,6,3.14,0.441,0.04,2.9
2021-10-30 6:00,18.03,7.99,49.76,16.61,104.67,2.08,5,2.39,0.604,0.0,2.9
2021-10-31 2:00,18.03,7.99,49.76,16.61,104.67,2.08,3,3.05,0.503,0.0,2.9
2021-10-31 4:00,17.97,7.95,49.81,16.64,104.19,2.1,3,2.76,0.559,0.0,2.9
2021-10-31 17:00,18.85,8.12,47.73855,16.18,111.55,2.14,2,2.78,0.393,0.0,2.87
2021-10-31 18:00,18.82,8.11,49.48,16.19,111.3,2.14,2,2.78,0.341,0.0,2.87
2021-10-31 19:00,18.79,8.12,49.49,16.21,111.03,2.13,2,2.78,0.343,0.0,2.88
2021-10-31 22:00,18.56,8.12,53.52,21.58,56.92,1.06,2,2.78,0.5,0.0,3.0
2021-11-01 0:00,18.67,8.0,49.65,16.43,107.49,2.13,4,2.78,0.5,0.0,2.89
2021-11-01 2:00,18.37,8.06,49.65,16.43,107.47,2.09,3,2.78,0.534,0.0,2.89
2021-11-01 3:00,18.33,8.07,49.67,16.45,107.13,2.08,3,2.78,0.512,0.0,2.89
2021-11-01 4:00,19.42,8.02,49.67,16.45,107.06,2.11,3,2.78,0.481,0.0,2.89
2021-11-01 5:00,20.13,8.0,49.68,16.46,106.9,2.12,3,2.78,0.418,0.0,2.9
2021-11-01 6:00,19.38,8.0,49.69,16.48,106.73,2.12,3,2.78,0.431,0.0,2.9
2021-11-01 7:00,18.23,8.0,47.71,16.5,106.32,2.11,2,2.78,0.308,0.0,2.9
2021-11-01 8:00,18.25,7.99,49.7,16.49,106.49,2.12,3,2.78,0.291,0.0,2.9
2021-11-01 9:00,18.21,7.97,49.71,16.51,106.16,2.13,3,2.78,0.323,0.0,2.9
2021-11-01 10:00,18.22,8.0,49.71,16.51,106.24,2.11,3,2.78,0.326,0.0,2.9
2021-11-01 11:00,18.23,8.02,49.71,16.5,106.31,2.1,3,2.78,0.391,0.0,2.9
2021-11-01 12:00,18.26,8.05,49.69,16.49,106.55,2.08,3,2.78,0.414,0.0,2.9
2021-11-01 19:30,18.4,8.14,49.64,16.41,107.7,2.04,1,2.39,0.667,0.0,2.89
2021-11-01 22:30,18.16,8.08,49.73,16.54,105.72,2.04,2,2.33,0.658,0.0,2.9
2021-11-01 23:30,18.3,8.1,49.8,16.63,104.39,2.0,3,2.73,0.658,0.0,2.9
2021-11-02 0:30,17.89,8.12,49.84,16.68,103.49,1.97,1,2.56,0.464,0.0,2.9
2021-11-02 1:30,17.9,8.12,49.84,16.68,103.58,1.97,1,2.69,0.364,0.0,2.9
2021-11-02 2:30,17.92,8.11,49.83,16.67,103.74,1.98,1,2.19,0.281,0.0,2.9
2021-11-02 3:30,19.7,8.1,51.8232,16.67,103.66,1.99,1,3.29,0.334,0.0,2.9
2021-11-02 4:30,17.91,8.11,49.83,16.67,103.66,1.98,1,2.82,0.452,0.0,2.9
2021-11-02 5:30,18.67,8.09,44.865,16.7,103.34,1.99,1,3.72,0.29,0.0,2.9
2021-11-02 6:30,17.84,8.09,49.86,16.71,103.1,1.98,1,2.58,0.578,0.0,2.91
2021-11-02 7:30,17.83,8.08,49.86,16.72,103.02,1.99,1,3.08,0.579,0.0,2.91
2021-11-02 8:30,18.65,8.07,51.86,16.71,103.18,2.0,1,2.81,0.519,0.0,2.91
2021-11-02 9:30,18.46,8.07,49.85,16.7,103.26,2.0,1,2.9,0.66,0.0,2.9
2021-11-02 10:30,17.91,8.09,49.83,16.67,103.66,2.0,1,2.68,0.554,0.0,2.9
2021-11-02 11:30,17.94,8.09,49.82,16.66,103.91,2.0,1,2.37,0.647,0.0,2.9
2021-11-02 12:30,18.06,8.07,49.89,16.76,102.46,1.98,2,2.62,0.685,0.0,2.92
2021-11-02 13:30,17.79,8.06,49.88,16.74,102.7,2.0,2,2.33,0.537,0.0,2.92
2021-11-02 14:30,16.09,8.07,49.84,16.69,103.43,2.0,2,2.43,0.542,0.0,2.9
2021-11-02 15:30,17.85,8.07,51.8544,16.71,103.18,2.0,1,1.57,0.527,0.0,2.91
2021-11-02 16:30,17.89,8.08,49.84,16.68,103.5,2.0,1,1.41,0.491,0.0,2.9
2021-11-02 17:30,17.89,8.08,49.84,16.68,103.5,2.0,1,1.62,0.526,0.0,2.9
2021-11-02 18:30,17.85,8.06,49.86,16.71,103.19,2.01,1,1.72,0.536,0.0,2.91
2021-11-02 19:30,17.83,8.05,51.8544,16.72,103.03,2.01,1,2.08,0.479,0.0,2.91
2021-11-02 20:30,17.74,8.0,49.9,16.77,102.32,2.03,1,1.63,0.642,0.0,2.92
2021-11-02 21:30,17.75,8.0,49.89,16.76,102.4,2.03,1,2.07,0.647,0.0,2.92
2021-11-02 22:30,17.75,8.03,48.14385,16.76,102.39,2.01,1,2.27,0.671,0.0,2.92
2021-11-02 23:30,18.76,8.04,52.91,16.79,101.99,2.0,1,2.55,0.573,0.0,2.92
2021-11-03 0:30,17.64,8.06,49.94,16.82,101.5,1.97,2,2.46,0.573,0.0,2.92
2021-11-03 1:30,17.64,8.06,49.94,16.82,101.5,1.97,1,2.8,0.573,0.0,2.92
2021-11-03 2:30,17.63,8.05,49.94,16.83,101.42,1.98,1,3.13,0.467,0.0,2.92
2021-11-03 3:30,17.59,8.05,49.96,16.85,101.11,1.97,1,3.61,0.435,0.0,2.92
2021-11-03 4:30,17.57,8.04,54.967,16.86,100.95,1.97,1,3.76,0.403,0.0,2.92
2021-11-03 5:30,19.28,8.04,49.95,16.86,100.55,1.96,1,3.9,0.452,0.0,2.92
2021-11-03 6:30,17.47,8.02,51.9688,16.89,100.08,1.97,0,3.54,0.457,0.0,2.92
2021-11-03 7:30,17.77,8.02,49.97,16.89,100.08,1.97,1,3.55,0.336,0.0,2.92
2021-11-03 8:30,17.49,8.01,48.22105,16.88,100.24,1.98,1,3.5,0.376,0.0,2.92
2021-11-03 9:30,17.52,8.01,49.95,16.86,100.48,1.98,1,4.36,0.489,0.0,2.92
2021-11-03 10:30,17.53,8.02,49.95,16.86,100.55,1.98,1,5.24,0.256,0.0,2.92
2021-11-03 11:30,17.59,8.03,49.96,16.85,101.11,1.98,1,3.03,0.444,0.0,2.92
2021-11-03 12:30,17.41,8.04,50.01,16.93,99.63,1.95,2,2.6,0.471,0.0,2.92
2021-11-03 13:30,17.49,8.05,49.97,16.88,100.23,1.95,2,2.43,0.912,0.0,2.92
2021-11-03 14:30,17.84,8.04,49.95,16.85,100.63,1.96,2,2.72,0.906,0.0,2.92
2021-11-03 15:30,17.52,8.04,49.95,16.86,100.47,1.96,1,1.9,0.829,0.0,2.92
2021-11-03 16:30,17.79,8.03,49.97,16.88,100.24,1.96,1,1.63,0.974,0.0,2.92
2021-11-03 17:30,17.62,8.05,49.95,16.83,101.34,1.98,1,1.78,0.978,0.0,2.92
2021-11-03 18:30,17.72,8.09,49.91,16.78,102.13,1.96,0,2.49,0.827,0.0,2.92
2021-11-03 19:30,17.75,8.1,49.89,16.76,102.37,1.96,0,2.08,0.858,0.0,2.92
2021-11-03 20:30,17.78,8.07,49.88,16.74,102.62,1.99,1,2.56,0.837,0.0,2.92
2021-11-03 21:30,18.85,8.03,51.88,16.74,102.63,2.02,1,1.95,0.828,0.0,2.92
2021-11-03 22:30,17.85,8.07,49.86,16.71,103.18,2.0,1,2.68,0.954,0.0,2.91
2021-11-03 23:30,17.79,8.09,49.88,16.74,102.69,1.98,0,2.27,0.859,0.0,2.92
2021-11-04 0:30,17.5,8.05,49.96,16.87,100.31,1.95,2,2.0,0.853,0.0,2.92
2021-11-04 1:30,17.55,8.09,49.97,16.87,100.78,1.94,1,2.52,0.861,0.0,2.92
2021-11-04 2:30,17.53,8.08,48.20175,16.86,100.54,1.94,2,2.5,0.861,0.0,2.92
2021-11-04 3:30,16.75,8.08,49.97,16.87,100.78,1.94,1,2.47,0.861,0.0,2.92
2021-11-04 4:30,17.5,8.07,49.96,16.87,100.31,1.94,1,3.14,0.724,0.0,2.92
2021-11-04 5:30,17.5,8.08,49.96,16.87,100.3,1.93,1,3.45,0.745,0.0,2.92
2021-11-04 6:30,17.44,8.07,48.24035,16.91,99.83,1.93,1,3.05,0.666,0.0,2.92
2021-11-04 7:30,17.72,8.05,50.0,16.92,99.7,1.94,1,2.94,0.773,0.0,2.92
2021-11-04 8:30,17.44,8.03,52.98,16.91,99.84,1.96,1,3.07,0.689,0.0,2.92
2021-11-04 9:30,17.46,7.99,48.2307,16.9,100.01,1.99,1,2.94,0.658,0.0,2.92
2021-11-04 10:30,17.5,8.0,49.96,16.87,100.32,1.99,1,2.96,0.692,0.0,2.92
2021-11-04 11:30,17.58,8.07,48.2114,16.85,101.02,1.96,1,2.94,0.713,0.0,2.92
2021-11-04 12:30,17.28,8.06,44.955,16.85,100.62,1.95,1,2.74,0.697,0.0,2.92
2021-11-04 13:30,17.57,8.05,54.967,16.86,100.95,1.97,1,2.7,0.663,0.0,2.92
2021-11-04 14:30,17.6,8.08,49.95,16.84,101.18,1.95,2,1.87,0.609,0.0,2.92
2021-11-04 15:30,17.53,8.06,49.95,16.86,100.54,1.95,2,2.4,0.574,0.0,2.92
2021-11-04 16:30,17.6,8.09,49.95,16.84,101.18,1.95,1,1.95,0.584,0.0,2.92
2021-11-04 17:30,17.6,8.09,46.95,16.84,101.18,1.95,1,2.63,0.589,0.0,2.92
2021-11-04 18:30,17.6,8.07,47.95,16.84,101.18,1.96,1,1.87,0.554,0.0,2.92
2021-11-04 19:30,16.87,8.07,49.93,16.81,101.74,1.97,0,3.08,0.596,0.0,2.92
2021-11-04 20:30,18.4,8.07,49.95,16.84,101.18,1.96,0,2.33,0.525,0.0,2.92
2021-11-04 21:30,17.56,7.99,48.22105,16.87,100.88,2.01,0,1.83,0.517,0.0,2.92
2021-11-04 22:30,17.34,7.99,49.95,16.84,101.2,2.01,0,3.15,0.558,0.0,2.92
2021-11-04 23:30,17.93,8.04,44.946,16.83,101.43,1.98,0,2.82,0.572,0.0,2.92
2021-11-05 0:30,17.51,8.04,49.96,16.87,100.39,1.96,1,2.82,0.617,0.0,2.92
2021-11-05 8:00,17.35,8.01,50.03,16.96,99.16,1.96,1,3.79,0.713,0.0,2.92
2021-11-05 9:00,19.14,7.99,50.01,16.94,99.56,1.98,1,3.23,0.701,0.0,2.92
2021-11-05 10:00,17.42,7.92,50.0,16.92,99.73,2.03,1,3.96,0.701,0.0,2.92
2021-11-05 11:00,17.5,7.97,49.96,16.87,100.33,2.01,1,3.75,0.685,0.0,2.92
2021-11-05 12:00,17.59,8.07,49.96,16.85,101.1,1.96,1,3.48,0.713,0.0,2.92
2021-11-05 13:00,17.43,8.08,55.0,16.91,99.77,1.92,1,4.01,0.687,0.0,2.92
2021-11-05 14:00,17.82,8.08,49.95,16.86,100.46,1.93,1,2.43,0.619,0.0,2.92
2021-11-05 15:00,17.48,8.09,48.22105,16.89,100.14,1.92,2,2.51,0.659,0.0,2.92
2021-11-05 16:00,17.45,8.08,47.98,16.9,99.91,1.92,1,2.23,0.57,0.0,2.92
2021-11-05 17:00,17.42,8.08,50.0,16.92,99.69,1.92,1,2.06,0.528,0.0,2.92
2021-11-05 18:00,17.42,8.07,55.0,16.92,99.7,1.93,1,2.17,0.521,0.0,2.92
2021-11-05 19:00,17.38,8.06,50.01,16.94,99.36,1.93,1,2.43,0.537,0.0,2.92
